feature,mean,std,CV%
age,2.0476504728851026,1.0352206832949313,50.55651328208979
fracture-type,1.513083109033634,0.2605503709816884,17.219832104800574
education,1.2284187867530334,0.7232749386582968,58.87853120270678
relationship,1.128272594774369,0.748161544868674,66.31035339631649
work,0.8480031315203582,0.7098722025484758,83.71103550947603
ethnicity,0.7400187474629958,1.2239850408675035,165.39919361011974
sex,0.2176033823399303,0.16709020521829684,76.7865845749015
