feature,mean,std,CV%
relationship,0.9202045152340375,0.31981382229891003,34.754646060128394
age,0.8181279174796172,0.4099803143964897,50.11200640353456
fracture-type,0.7501490713318546,0.833305943604217,111.08537961990959
education,0.7132482288637514,0.5236578363839136,73.41873630981642
sex,0.29889705081960594,0.3630343516681908,121.45799052640831
ethnicity,0.2686981996088057,0.28963244406621075,107.79098798871112
work,0.11865516948435684,0.08235807764118236,69.40959926068811
