feature,mean,std,CV%
age,2.5556578125853395,1.493101162584914,58.42335993622213
relationship,2.188531176448246,1.5903548738046787,72.66768191009534
work,2.0444006984232326,2.0878484081832243,102.12520519062144
education,1.8885891794659144,1.2966363775254852,68.65634896267747
fracture-type,0.7693076351144128,0.2940726585375318,38.22562588941377
ethnicity,0.5365148808987146,0.6381971553842741,118.952367978169
sex,0.19657173742662165,0.1930374419561524,98.20203274553212
